Id,Id Provincia,Distrito,Zona sismica,Latitud,Longitud
1315,127,OYOTUN ,4,-6.8456153,-79.3024852
1316,127,PATAPO ,4,-6.7380722,-79.6391387
1317,127,PICSI ,4,-6.7181436,-79.7702045
1318,127,PIMENTEL ,4,-6.8358356,-79.9358318
1319,127,POMALCA ,4,-6.7674263,-79.7774973
1320,127,PUCALA ,4,-6.7813847,-79.6107119
1321,127,REQUE ,4,-6.8652593,-79.8187449
1322,127,SANTA ROSA ,4,-6.8792983,-79.9224844
1323,127,SAÑA ,4,-6.8801558,-79.4223445
1324,127,TUMÁN ,4,-6.7502321,-79.7034148
1325,128,CAJATAMBO ,3,-10.5458574,-77.0013733
1326,128,COPA ,3,-10.3863994,-77.0792248
1327,128,GORGOR ,3,-10.6207137,-77.0412384
1328,128,HUANCAPÓN ,3,-10.5494434,-77.1120091
1329,128,MANAS ,3,-10.5953572,-77.1670582
1330,129,ANDAJES ,3,-10.7925972,-76.9089114
1331,129,CAUJUL ,3,-10.805688,-76.9788841
1332,129,COCHAMARCA ,3,-10.8623528,-77.1288555
1333,129,NAVÁN ,3,-10.86212,-77.039789
1334,129,OYÓN ,3,-10.7295186,-76.85453
1335,129,PACHANGARA ,3,-10.7811586,-76.8144643
1336,130,ALIS ,3,-12.2809581,-75.786431
1337,130,ALLAUCA ,3,-12.5912073,-76.0371409
1338,130,AYAVIRI ,3,-12.3623269,-76.0612299
1339,130,AZÁNGARO ,3,-12.999961,-75.8369013
1340,130,CACRA ,3,-12.8127753,-75.7831157
1341,130,CARANIA ,3,-12.3446792,-75.8705546
1342,130,CATAHUASI ,3,-12.7996775,-75.8918762
1343,130,CHOCOS ,3,-12.927275,-75.9143335
1344,130,COCHAS ,3,-12.2944711,-76.1574486
1345,130,COLONIA ,3,-12.6335725,-75.8902882
1346,130,HONGOS ,3,-12.8104765,-75.7652182
1347,130,HUAMPARA ,3,-12.3602081,-76.1673655
1348,130,HUANCAYA ,3,-12.2033688,-75.7993144
1349,130,HUANGASCAR ,3,-12.8989937,-75.8314747
1350,130,HUANTAN ,3,-12.4562776,-75.8115551
1351,130,HUAÑEC ,3,-12.2678765,-76.0602812
1352,130,LARAOS ,3,-11.579893,-76.5344931
1353,130,LINCHA ,3,-12.7998307,-75.6672126
1354,130,MADEAN ,3,-12.9445701,-75.777266
1355,130,MIRAFLORES ,3,-12.1206214,-77.0294993
1356,130,QUINCHES ,3,-12.3074173,-76.1431739
1357,130,SAN JOAQUÍN ,3,-12.2841337,-76.1468707
1358,130,PUTINZA ,3,-12.66266,-75.911285
1359,130,SAN PEDRO DE PILAS ,3,-12.4544968,-76.2266092
1360,130,TANTA ,3,-12.122403,-76.0135887
1361,130,TOMÁS ,3,-12.2383101,-75.7460249
1362,130,TUPE ,3,-12.7413521,-75.8094333
1363,130,VIÑAC ,3,-12.8950124,-75.7568071
1364,130,VITIS ,3,-12.2239366,-75.8079029
1365,130,YAUYOS ,3,-12.5453873,-75.8599243
1366,130,OMAS ,4,-12.5147208,-76.2892182
1367,130,QUINOCAY ,4,-12.3407057,-76.2801757
1368,130,TAURIPAMPA ,4,-12.6171667,-76.162082
1369,131,CALLAHUANCA ,3,-11.8147559,-76.5807659
1370,131,CARAMPOMA ,3,-11.62765,-76.3743978
1371,131,CHICLA ,3,-11.7050118,-76.2686321
1372,131,HUACHUPAMPA ,3,-11.6882621,-76.610784
1373,131,HUANZA ,3,-11.6560309,-76.5033777
1374,131,HUAROCHIRÍ ,3,-11.916667,-76.416667
1375,131,LAHUAYTAMBO ,3,-12.0974215,-76.399537
1376,131,LANGA ,3,-12.1256616,-76.4212701
1377,131,SAN PEDRO DE LARAOS ,3,-11.6645634,-76.5400231
1378,131,MATUCANA ,3,-11.8447264,-76.3860598
1379,131,SAN  ANDRÉS  DE ,3,-12.0008121,-76.4741389
1380,131,TUPICOCHA ,3,-11.9990962,-76.4732397
1381,131,SAN BARTOLOMÉ ,3,-11.9118044,-76.5292459
1382,131,SAN DAMIAN ,3,-11.9604895,-76.3288645
1383,131,SURCO ,3,-11.8678175,-76.4576592
1384,131,SAN JUAN DE IRIS ,3,-11.6831239,-76.5248883
1385,131,SAN  JUAN  DE ,3,-12.193926,-76.971385
1386,131,TANTARANCHE ,3,-12.113502,-76.1825917
1387,131,SAN  LORENZO  DE ,3,-11.0997862,-77.5747529
1388,131,QUINTI ,3,-12.1456425,-76.2125565
1389,131,SAN MATEO ,3,-11.8020525,-76.2392624
1390,131,SAN MATEO DE OTAO ,3,-11.8364257,-76.5222404
1391,131,SAN PEDRO DE CASTA ,3,-11.7591182,-76.5964655
1392,131,SAN  PEDRO DE HUANCAYRE ,3,-12.1304295,-76.2164694
1393,131,SANGALLAYA ,3,-12.1609655,-76.2290673
1394,131,SANTA  CRUZ DE COCACHACRA ,3,-11.91119,-76.5408987
1395,131,SANTIAGO ANCHUCAYA DE SANTIAGO DE TUNA ,3,0.0,0.0
1396,131,ANTIOQUÍA ,4,-12.0575632,-76.5611215
1397,131,CUENCA ,4,-12.1456125,-76.4481711
1398,131,MARIATANA ,4,-12.2664462,-76.3681952
1399,131,RICARDO PALMA ,4,-11.9237472,-76.6649395
1400,131,SAN ANTONIO ,4,-11.8064482,-76.7874076
1401,131,SANTA EULALIA ,4,-11.9012394,-76.6640996
1402,131,SANTO  DOMINGO  DE LOS OLLEROS ,4,-12.218764,-76.5143289
1403,132,CANTA ,3,-11.565374,-76.695755
1404,132,HUAROS ,3,-11.406225,-76.5757127
1405,132,LACHAQUI ,3,-11.5528976,-76.6269199
1406,132,SAN BUENAVENTURA ,3,-11.4892571,-76.6619965
1407,132,ARAHUAY ,4,-11.6213221,-76.6703384
1408,132,HUAMANTANGA ,4,-11.4989219,-76.7490755
1409,132,SANTA ROSA DE QUIVES ,4,-11.6677416,-76.7876655
1410,133,ATAVILLOS ALTO ,3,-11.2781472,-76.616084
1411,133,ATAVILLOS BAJO ,3,-11.347645,-76.7554965
1412,133,IHUARI ,3,-11.2130204,-76.9759143
1413,133,LAMPIÁN ,3,-11.2373725,-76.8394809
1414,133,PACARAOS ,3,-11.1855537,-76.647254
1415,133,SAN MIGUEL DE ACOS ,3,-11.2739794,-76.8209702
1416,133,SANTA  CRUZ  DE ,3,-10.936655,-77.6391868
1417,133,ANDAMARCA ,3,-11.9810458,-77.0523124
1418,133,SUMBILCA ,3,-11.4069011,-76.8194788
1419,133,VEINTISIETE  DE ,3,0.0,0.0
1420,133,NOVIEMBRE ,3,-11.1547744,-76.7740047
1421,133,AUCALLAMA ,4,-11.5619799,-77.1729541
1422,133,CHANCAY ,4,-11.5627697,-77.2699958
1423,133,HUARAL ,4,-11.25,-76.916667
1424,134,CHECRAS ,3,-10.932856,-76.8325384
1425,134,LEONCIO PRADO ,3,-11.0577733,-76.9183837
1426,134,PACCHO ,3,-10.957453,-76.93297
1427,134,SANTA LEONOR ,3,-10.9554541,-76.6732653
1428,134,AMBAR ,4,-10.7563177,-77.2719717
1429,134,CALETA DE CARQUÍN ,4,-11.0918364,-77.6283049
1430,134,HUACHO ,4,-11.108524,-77.6103295
1431,134,HUALMAY ,4,-11.0967129,-77.6129018
1432,134,HUAURA ,4,-11.0512402,-77.3218207
1433,134,SANTA MARÍA ,4,-11.1175856,-77.4195116
1434,134,SAYÁN ,4,-11.1334544,-77.1933953
1435,134,VEGUETA ,4,-11.0233134,-77.644252
1436,135,ZUÑIGA ,3,-12.8393807,-76.0201251
1437,135,ASIA ,4,-12.8033662,-76.4899568
1438,135,CALANGO ,4,-12.5263389,-76.543787
1439,135,CERRO AZUL ,4,-13.0248827,-76.479254
1440,135,CHILCA ,4,-12.5185727,-76.7381488
1441,135,COAYLLO ,4,-12.6523026,-76.4243572
1442,135,IMPERIAL ,4,-13.0610167,-76.3529217
1443,135,LUNAHUANA ,4,-12.9624782,-76.1408756
1444,135,MALA ,4,-12.6577442,-76.6322701
1445,135,NUEVO IMPERIAL ,4,-13.0762769,-76.3177028
1446,135,PACARÁN ,4,-12.8661506,-76.0545357
1447,135,QUILMANA ,4,-12.9495283,-76.3833329
1448,135,SAN ANTONIO ,4,-11.8064482,-76.7874076
1449,135,SAN LUIS ,4,-12.0736464,-76.9941006
1450,135,SAN  VICENTE DE CAÑETE ,4,-13.077767,-76.3874465
1451,135,SANTA CRUZ DE FLORES ,4,-12.619522,-76.6415226
1452,136,BARRANCA ,4,-10.7065265,-77.6747882
1453,136,PARAMONGA ,4,-10.6751894,-77.8185202
1454,136,PATIVILCA ,4,-10.6964328,-77.7797843
1455,136,SUPE ,4,-10.7957342,-77.7165813
1456,136,SUPE PUERTO ,4,-10.8045744,-77.7429158
1457,137,ANCÓN ,4,-11.7738789,-77.1753353
1458,137,ATE ,4,-12.0387281,-76.896873
1459,137,BARRANCO ,4,-12.1309209,-77.0182097
1460,137,BREÑA ,4,-12.0588096,-77.0458829
1461,137,CARABAYLLO ,4,-11.9007232,-77.0330337
1462,137,CHACLACAYO ,4,-11.9757399,-76.7698706
1463,137,CHORRILLOS ,4,-12.1709478,-77.02126
1464,137,CIENEGUILLA ,4,-12.0731669,-76.777071
1465,137,COMAS ,4,-11.9573015,-77.049757
1466,137,EL AGUSTINO ,4,-12.0499251,-76.9987104
1467,137,INDEPENDENCIA ,4,-11.9919461,-77.0503721
1468,137,JESÚS MARÍA ,4,-12.0751522,-77.043904
1469,137,LA MOLINA ,4,-12.077983,-76.9172838
1470,137,LA VICTORIA ,4,-12.0641355,-77.0295563
1471,137,LIMA ,4,-12.1078511,-77.0282789
1472,137,LINCE ,4,-12.0825223,-77.0310016
1473,137,LOS OLIVOS ,4,-11.9916722,-77.0709115
1474,137,LURIGANCHO ,4,-11.948832,-76.7627012
1475,137,LURÍN ,4,-12.2733688,-76.8688896
1476,137,MAGDALENA DEL MAR ,4,-12.0957149,-77.0682243
1477,137,MIRAFLORES ,4,-12.1078511,-77.0282789
1478,137,PACHACÁMAC ,4,-12.2299109,-76.8593914
1479,137,PUCUSANA ,4,-12.4684687,-76.7724919
1480,137,PUEBLO LIBRE ,4,-12.0778372,-77.062246
1481,137,PUENTE PIEDRA ,4,-11.8667978,-77.0778382
1482,137,PUNTA HERMOSA ,4,-12.2616498,-76.7209567
1483,137,PUNTA NEGRA ,4,-12.2976816,-76.7085823
1484,137,RÍMAC ,4,-12.0266773,-77.0340939
1485,137,SAN BARTOLO ,4,-12.3676926,-76.7188027
1486,137,SAN BORJA ,4,-12.0964515,-76.9956899
1487,137,SAN ISIDRO ,4,-12.0996795,-77.0312899
1488,137,SAN  JUAN DE LURIGANCHO ,4,-12.0017252,-77.0084106
1489,137,SAN  JUAN DE MIRAFLORES ,4,-12.1628581,-76.9635192
1490,137,SAN LUIS ,4,-12.0736464,-76.9941006
1491,137,SAN  MARTIN DE PORRES ,4,-11.9814786,-77.0963114
1492,137,SAN MIGUEL ,4,-12.0727512,-77.095353
1493,137,SANTA ANITA ,4,-12.0494148,-76.9645757
1494,137,SANTA MARÍA DEL MAR ,4,-12.4081231,-76.7663191
1495,137,SANTA ROSA ,4,-11.796724,-77.1728383
1496,137,SANTIAGO DE SURCO ,4,-12.1292257,-77.0017717
1497,137,SURQUILLO ,4,-12.1040602,-77.0174424
1498,137,VILLA EL SALVADOR ,4,-12.2135031,-76.9370262
1499,137,VILLA  MARÍA  DEL TRIUNFO ,4,-12.1766438,-76.9189677
1500,138,RAMÓN CASTILLA ,1,-3.6673043,-70.9051289
1501,138,PEBAS ,1,-3.3206285,-71.8617562
1502,138,SAN PABLO ,1,-3.7162678,-71.3968802
1503,138,YAVARI ,1,-4.5837236,-72.4931689
1504,139,ALTO NANAY ,1,-3.2681319,-74.3097829
1505,139,BELÉN ,1,-3.849332,-73.2524399
1506,139,FERNANDO LORES ,1,-4.2585911,-73.0632445
1507,139,INDIANA ,1,-3.4996924,-73.041948
1508,139,IQUITOS ,1,-3.749365,-73.2444145
1509,139,LAS AMAZONAS ,1,-3.6036304,-72.4786307
1510,139,MAZAN ,1,-3.4976682,-73.0894632
1511,139,NAPO ,1,-2.0495547,-74.5349201
1512,139,PUNCHANA ,1,-3.5107986,-73.4877773
1513,139,SAN JUAN BAUTISTA ,1,-4.0779873,-73.5219454
1514,139,TORRES CAUSANA ,1,-1.1016433,-75.0058097
1515,140,SAQUENA ,1,-4.7735601,-73.387296
1516,140,REQUENA ,2,-6.0,-74.166667
1517,140,CAPELO ,2,-5.3786707,-74.1666836
1518,140,SOPLIN ,2,-6.2670638,-73.6559796
1519,140,TAPICHE ,2,-6.0299214,-73.9443246
1520,140,JENARO HERRERA ,2,-4.9055783,-73.6686202
1521,140,YAQUERANA ,2,-6.0419797,-73.411479
1522,140,ALTO TAPICHE ,2,-6.7402458,-74.2664583
1523,140,EMILIO SAN MARTÍN ,2,-6.2736324,-74.5306917
1524,140,MAQUIA ,2,-6.4287985,-74.7975616
1525,140,PUINAHUA ,2,-5.6023188,-74.9306871
1526,141,NAUTA ,2,-4.5070455,-73.5740018
1527,141,PARINARI ,2,-4.6305467,-74.4597653
1528,141,TIGRE ,2,-3.0555554,-75.2118391
1529,141,TROMPETEROS ,2,-3.0999989,-75.8735112
1530,141,URARINAS ,2,-4.2547901,-75.4420923
1531,142,LAGUNAS ,2,-5.2269531,-75.6796596
1532,142,YURIMAGUAS ,3,-5.8951672,-76.1046533
1533,142,BALSAPUERTO ,3,-5.831621,-76.5598614
1534,142,JEBEROS ,3,-5.2909218,-76.2837612
1535,142,SANTA CRUZ ,3,-5.5133345,-75.8586131
1536,142,TENIENTE CÉSAR LÓPEZ ROJAS ,3,-5.94343,-75.786298
1537,143,TENIENTE  MANUEL ,1,-0.1528579,-75.2860421
1538,143,CLAVERO ,1,-3.7316029,-73.2568638
1539,143,ROSA PANDURO ,1,-1.6095645,-73.7127933
1540,143,PUTUMAYO ,1,-2.6083488,-72.8833035
1541,143,YAGUAS ,1,-2.9150981,-71.189887
1542,144,CONTAMANA ,2,-7.3504619,-75.0090611
1543,144,INAHUAYA ,2,-7.1174827,-75.2645205
1544,144,PADRE MÁRQUEZ ,2,-7.8670293,-74.8994093
1545,144,PAMPA HERMOSA ,2,-7.3136461,-76.1579562
1546,144,SARAYACU ,2,-6.3969342,-75.2180436
1547,144,VARGAS GUERRA ,2,-6.91237,-75.156665
1548,145,MANSERICHE ,2,-4.6731848,-77.4906617
1549,145,MORONA ,2,-3.8124232,-77.3569829
1550,145,PASTAZA ,2,-4.0593301,-76.9192778
1551,145,ANDOAS ,2,-3.3754615,-76.6396161
1552,145,BARRANCA ,3,-4.8261658,-76.6889606
1553,145,CAHUAPANAS ,3,-5.297035,-76.9390014
1554,146,INAMBARI ,1,-12.9734018,-69.9280397
1555,146,LABERINTO ,1,-12.3958812,-70.1366235
1556,146,LAS PIEDRAS ,1,-12.2789796,-69.1508022
1557,146,TAMBOPATA ,1,-12.2436946,-69.6703444
1558,147,IBERIA ,1,-11.4070896,-69.4892093
1559,147,IÑAPARI ,1,-10.9470805,-69.5761211
1560,147,TAHUAMANU ,1,-11.2099268,-70.4766541
1561,148,FITZCARRALD ,2,-12.0164673,-70.9139793
1562,148,HUEPETUHE ,2,-12.9944387,-70.5269739
1563,148,MADRE DE DIOS ,2,-12.6672461,-70.6339897
1564,148,MANU ,2,-12.4270873,-71.1702881
1565,149,CHOJATA ,3,-16.3884944,-70.7302805
1566,149,COALAQUE ,3,-16.6489508,-71.0208944
1567,149,ICHUÑA ,3,-16.1409914,-70.5376837
1568,149,LLOQUE ,3,-16.3239594,-70.7386413
1569,149,MATALAQUE ,3,-16.4819546,-70.8261709
1570,149,OMATE ,3,-16.6739158,-70.9701077
1571,149,PUQUINA ,3,-16.6255275,-71.1844079
1572,149,QUINISTAQUILLAS ,3,-16.7492997,-70.8804462
1573,149,UBINAS ,3,-16.3867174,-70.8558927
1574,149,YUNGA ,3,-16.1951918,-70.6781032
1575,149,LA CAPILLA ,4,-16.7569598,-71.1793779
1576,150,CARUMAS ,3,-16.8092911,-70.6948053
1577,150,CUCHUMBAYA ,3,-16.7509756,-70.6861433
1578,150,SAMEGUA ,3,-17.181909,-70.8999491
1579,150,SAN CRISTÓBAL ,3,-16.6697938,-70.6662215
1580,150,TORATA ,3,-17.0765697,-70.8443485
1581,150,MOQUEGUA ,4,-17.1938025,-70.9345636
1582,150,SAN ANTONIO ,4,-17.2081143,-70.9501525
1583,151,EL ALGARROBAL ,4,-17.6229429,-71.2683787
1584,151,PACOCHA ,4,-17.4371991,-71.3472543
1585,151,ILO ,4,-17.5833671,-71.2358866
1586,152,OXAPAMPA ,2,-10.333333,-75.083333
1587,152,CHONTABAMBA ,2,-10.602744,-75.4391507
1588,152,HUANCABAMBA ,2,-10.4263436,-75.5245042
1589,152,PALCAZU ,2,-10.2268546,-75.2824361
1590,152,POZUZO ,2,-10.0689006,-75.5507493
1591,152,PUERTO BERMÚDEZ ,2,-10.2956757,-74.9369004
1592,152,VILLA RICA ,2,-10.7351432,-75.2676019
1593,152,CONSTITUCIÓN ,2,-9.7723755,-74.6466239
1594,153,HUACHÓN ,2,-10.6364436,-75.9508096
1595,153,HUARIACA ,2,-10.4420288,-76.1894722
1596,153,NINACACA ,2,-10.855562,-76.112699
1597,153,PALLANCHACRA ,2,-10.4151535,-76.2352369
1598,153,PAUCARTAMBO ,2,-10.7746094,-75.8134578
1599,153,SAN  FRANCISCO  DE ,2,-10.0951172,-75.2961745
1600,153,ASÍS DE YARUSYACÁN ,2,-10.5487072,-76.2330092
1601,153,TICLACAYAN ,2,-10.6065401,-76.083933
1602,153,YANACANCHA ,2,-10.6702605,-76.2544781
1603,153,CHAUPIMARCA ,3,-10.6978799,-76.2495433
1604,153,HUAYLLAY ,3,-11.0022598,-76.3647877
1605,153,SIMÓN BOLÍVAR ,3,-10.7195033,-76.3777409
1606,153,TINYAHUARCO ,3,-10.7615443,-76.2460889
1607,153,VICCO ,3,-10.8411114,-76.2360066
1608,154,YANAHUANCA ,3,-10.4913156,-76.5166359
1609,154,CHACAYAN ,3,-10.4342238,-76.4374809
1610,154,GOYLLARISQUIZGA ,3,-10.473174,-76.4091933
1611,154,PAUCAR ,3,-10.371027,-76.4431715
1612,154,SAN PEDRO DE PILLAO ,3,-10.4389027,-76.4948711
1613,154,SANTA ANA DE TUSI ,3,-10.472166,-76.3538212
1614,154,TAPUC ,3,-10.41885,-76.4641245
1615,154,VILCABAMBA ,3,-10.4791215,-76.4472565
1616,155,CANCHAQUE ,3,-5.3763541,-79.6062858
1617,155,EL  CARMEN  DE LA FRONTERA ,3,-5.0077344,-79.3601521
1618,155,HUANCABAMBA ,3,-5.4220777,-79.517415
1619,155,HUARMACA ,3,-5.5677869,-79.523988
1620,155,LALAQUIZ ,3,-5.1778447,-79.6655743
1621,155,SAN  MIGUEL DE EL FAIQUE ,3,-5.4018601,-79.6062085
1622,155,SONDOR ,3,-5.3943603,-79.3594952
1623,155,SONDORILLO ,3,-5.3391518,-79.4289116
1624,156,AYABACA ,3,-4.6853927,-79.6452624
1625,156,JILILI ,3,-4.5301231,-79.8341286
1626,156,LAGUNAS ,3,-4.7897345,-79.8451114
1627,156,MONTERO ,3,-4.6321507,-79.8289442
1628,156,PACAIPAMPA ,3,-4.9955057,-79.6679997
1629,156,SICCHEZ ,3,-4.5694092,-79.7777647
1630,156,FRÍAS ,4,-4.9066289,-79.9657971
1631,156,PAIMAS ,4,-4.6269859,-79.9453372
1632,156,SAPILLICA ,4,-4.7792771,-79.982323
1633,156,SUYO ,4,-4.5125226,-80.0025827
1634,157,BUENOS AIRES ,3,-5.2670919,-79.9675926
1635,157,CHALACO ,3,-5.0409758,-79.7958985
1636,157,SALITRAL ,3,-5.3421136,-79.8325696
1637,157,SAN JUAN DE BIGOTE ,3,-5.2950235,-79.7442505
1638,157,SANTA  CATALINA MOSSA DE YAMANGO ,3,0.0,0.0
1639,157,CHULUCANAS ,4,-5.0965065,-80.1609229
1640,157,LA MATANZA ,4,-5.2106747,-80.0883637
1641,157,MORROPÓN ,4,-5.25,-80.0
1642,157,SANTO DOMINGO ,4,-5.0291788,-79.8760334
1643,158,CASTILLA ,4,-5.1960062,-80.6208226
1644,158,CATACAOS ,4,-5.2654817,-80.6760774
1645,158,CURA MORI ,4,-5.3641357,-80.6021647
1646,158,EL TALLÁN ,4,-5.4413612,-80.6039452
1647,158,LA ARENA ,4,-5.3466201,-80.710859
1648,158,LA UNIÓN ,4,-5.4043679,-80.7439051
1649,158,LAS LOMAS ,4,-4.6578078,-80.2433237
1650,158,PIURA ,4,-4.1067273,-81.0520659
1651,158,TAMBO GRANDE ,4,-4.9150244,-80.3561593
1652,158,VEINTISÉIS DE OCTUBRE ,4,-5.1773148,-80.6643517
1653,159,AMOTAPE ,4,-4.8815418,-81.0150443
1654,159,ARENAL ,4,-4.8997998,-81.0320779
1655,159,COLAN ,4,-5.0063013,-81.0588796
1656,159,LA HUACA ,4,-4.910049,-80.9617019
1657,159,PAITA ,4,-5.0099903,-80.9733735
1658,159,TAMARINDO ,4,-4.878111,-80.9758162
1659,159,VICHAYAL ,4,-4.84546,-81.104945
1660,160,BELLAVISTA  DE UNIÓN LA BERNAL ,4,0.0,0.0
1661,160,CRISTO NOS VALGA ,4,-5.5406318,-80.6494892
1662,160,RINCONADA LLICUAR ,4,-5.4812489,-80.7761797
1663,160,SECHURA ,4,-5.8635862,-80.6439719
1664,160,VICE ,4,-5.4216102,-80.7742613
1665,161,BELLAVISTA ,4,-4.8895143,-80.6758366
1666,161,IGNACIO ESCUDERO ,4,-4.8463746,-80.872809
1667,161,LANCONES ,4,-4.4252883,-80.5916729
1668,161,MARCAVELICA ,4,-4.8816137,-80.7033707
1669,161,MIGUEL CHECA ,4,-5.0806533,-80.7869072
1670,161,QUERECOTILLO ,4,-4.8399696,-80.6490343
1671,161,SALITRAL ,4,-5.3421136,-79.8325696
1672,161,SULLANA ,4,-4.8463746,-80.872809
1673,162,EL ALTO ,4,-4.2679,-81.2191059
1674,162,LA BREA ,4,-4.7068224,-81.0856268
1675,162,LOBITOS ,4,-4.452793,-81.2777126
1676,162,LOS ÓRGANOS ,4,-4.179643,-81.1286825
1677,162,MÁNCORA ,4,-4.1067273,-81.0520659
1678,162,PARIÑAS ,4,-4.488083,-81.0619503
1679,163,ALTO INAMBARI ,1,-14.0401468,-69.2981121
1680,163,SAN JUAN DEL ORO ,1,-14.220967,-69.1537388
1681,163,YANAHUAYA ,1,-14.2584613,-69.1695213
1682,163,CUYOCUYO ,2,-14.4700389,-69.5369258
1683,163,LIMBANI ,2,-14.1483978,-69.69075
1684,163,PATAMBUCO ,2,-14.3597256,-69.6197547
1685,163,PHARA ,2,-14.1522467,-69.6652072
1686,163,QUIACA ,2,-14.4222714,-69.3450165
1687,163,SAN PEDRO DE PUTINA PUNCO ,2,-14.1119359,-69.0477528
1688,163,SANDIA ,2,-13.833333,-69.333333
1689,164,ANANEA ,2,-14.6784404,-69.5352298
1690,164,QUILCAPUNCU ,2,-14.8929648,-69.7302897
1691,164,SINA ,2,-14.4965792,-69.2798767
1692,164,PEDRO VILCA APAZA ,2,-15.0180244,-69.9040458
1693,164,PUTINA ,2,-14.9141,-69.8684837
1694,165,AYAPATA ,2,-13.7769833,-70.3227082
1695,165,COASA ,2,-13.9864181,-70.0171656
1696,165,CRUCERO ,2,-14.3611964,-70.0234904
1697,165,ITUATA ,2,-13.7911429,-70.2506257
1698,165,SAN GABÁN ,2,-13.5396038,-70.4087141
1699,165,USICAYOS ,2,-14.1249494,-69.9672237
1700,165,AJOYANI ,2,-14.2300749,-70.2235728
1701,165,CORANI ,2,-13.8684934,-70.6046593
1702,165,MACUSANI ,2,-14.0684826,-70.4313639
1703,165,OLLACHEA ,2,-13.7940318,-70.4721998
1704,166,COJATA ,2,-15.0151528,-69.3652199
1705,166,HUANCANÉ ,2,-15.0937543,-69.5709734
1706,166,HUATASANI ,2,-15.0596198,-69.8014014
1707,166,INCHUPALLA ,2,-15.0094132,-69.6825135
1708,166,PUSI ,2,-15.4418571,-69.9293619
1709,166,ROSASPATA ,2,-15.2344658,-69.527323
1710,166,TARACO ,2,-15.2978079,-69.9783213
1711,166,VILQUE CHICO ,2,-15.157057,-69.6190604
1712,167,HUAYRAPATA ,2,-15.3214488,-69.341349
1713,167,MOHO ,2,-15.3549442,-69.4058564
1714,167,CONIMA ,2,-15.4576993,-69.4380307
1715,167,TILALI ,2,-15.5146906,-69.3481332
1716,168,COATA ,2,-15.5706136,-69.9492216
1717,168,CAPACHICA ,2,-15.6420185,-69.8307928
1718,168,AMANTANI ,2,-15.6650012,-69.7106611
1719,168,ACORA ,3,-15.9735935,-69.7975749
1720,168,ATUNCOLLA ,3,-15.6884255,-70.1432128
1721,168,CHUCUITO ,3,-16.6336027,-69.3018083
1722,168,HUATA ,3,-15.615277,-69.9715376
1723,168,MAÑAZO ,3,-15.8011797,-70.3434523
1724,168,PAUCARCOLLA ,3,-15.7472675,-70.0555322
1725,168,PICHACANI ,3,-16.1076198,-70.131438
1726,168,PLATERÍA ,3,-15.9479698,-69.8328681
1727,168,PUNO ,3,-15.7472675,-70.0555322
1728,168,SAN ANTONIO ,3,-16.0936915,-70.3224035
1729,168,TIQUILLACA ,3,-15.7973641,-70.1868662
1730,168,VILQUE ,3,-15.765821,-70.2586427
1731,169,AZÁNGARO ,2,-14.8001586,-70.1517473
1732,169,ACHAYA ,2,-15.2852382,-70.1614836
1733,169,ARAPA ,2,-15.1391169,-70.1095722
1734,169,ASILLO ,2,-14.7865915,-70.3540033
1735,169,CAMINACA ,2,-15.3241247,-70.0728942
1736,169,CHUPA ,2,-15.1059765,-69.9865962
1737,169,JOSÉ  DOMINGO ,2,-15.0353988,-70.3312734
1738,169,CHOQUEHUANCA ,2,-14.878153,-70.5939452
1739,169,MUÑANI ,2,-14.7707724,-69.9557279
1740,169,POTONI ,2,-14.3899129,-70.104701
1741,169,SAMAN ,2,-15.2915175,-70.0171834
1742,169,SAN ANTÓN ,2,-14.5838277,-70.3172907
1743,169,SAN JOSÉ ,2,-14.6701654,-70.1621099
1744,169,SAN JUAN DE SALINAS ,2,-14.9911593,-70.105616
1745,169,SANTIAGO DE PUPUJA ,2,-15.0530437,-70.2778239
1746,169,TIRAPATA ,2,-14.9548166,-70.403177
1747,170,DESAGUADERO ,3,-16.564809,-69.0401545
1748,170,HUACULLANI ,3,-16.6302449,-69.3222231
1749,170,JULI ,3,-16.2132873,-69.4591568
1750,170,KELLUYO ,3,-16.7270638,-69.2499805
1751,170,PISACOMA ,3,-16.9081006,-69.3713066
1752,170,POMATA ,3,-16.2731488,-69.2921984
1753,170,ZEPITA ,3,-16.4971752,-69.1032019
1754,171,CAPAZO ,3,-17.0969908,-69.7142058
1755,171,CONDURIRI ,3,-16.6206097,-69.7082412
1756,171,ILAVE ,3,-16.086789,-69.6385874
1757,171,PILCUYO ,3,-16.1104755,-69.5542716
1758,171,SANTA ROSA ,3,-16.7616495,-69.8556014
1759,172,CALAPUJA ,2,-15.3101475,-70.2217662
1760,172,NICASIO ,2,-15.2355119,-70.260922
1761,172,PUCARÁ ,2,-15.04199,-70.3680656
1762,172,CABANILLA ,3,-15.6203163,-70.345873
1763,172,LAMPA ,3,-15.416667,-70.583333
1764,172,OCUVIRI ,3,-15.1137211,-70.9090834
1765,172,PALCA ,3,-15.2363854,-70.5974936
1766,172,PARATIA ,3,-15.453907,-70.5993792
1767,172,SANTA LUCÍA ,3,-15.6987668,-70.6065559
1768,172,VILAVILA ,3,-15.1882324,-70.6597158
1769,173,ANTAUTA ,2,-14.2997287,-70.2919047
1770,173,AYAVIRI ,2,-14.8818397,-70.5900142
1771,173,CUPI ,2,-14.904858,-70.8662301
1772,173,LLALLI ,2,-14.9469209,-70.8799195
